"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","year"
"40138",29,"technician","single","basic.9y","no","yes","no","cellular","jul","wed",603,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40139",53,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","wed",355,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40140",45,"management","married","university.degree","no","yes","no","cellular","jul","wed",817,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40141",29,"technician","single","professional.course","no","yes","no","cellular","jul","wed",133,3,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"no",2010
"40142",29,"technician","single","basic.9y","no","yes","no","telephone","jul","wed",247,1,6,1,"success",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40143",78,"retired","married","unknown","no","yes","no","cellular","jul","wed",203,1,999,1,"failure",-1.7,94.215,-40.3,0.84,4991.6,"no",2010
"40144",29,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",276,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40145",34,"services","married","basic.9y","no","no","no","cellular","jul","wed",604,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40146",53,"blue-collar","single","basic.9y","no","yes","no","telephone","jul","wed",897,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40147",35,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",287,2,999,1,"failure",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40148",34,"services","married","basic.9y","no","yes","yes","cellular","jul","wed",86,3,999,1,"failure",-1.7,94.215,-40.3,0.84,4991.6,"no",2010
"40149",30,"student","single","professional.course","no","yes","no","telephone","jul","wed",343,9,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"no",2010
"40150",78,"retired","married","unknown","no","yes","no","cellular","jul","wed",87,3,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"yes",2010
"40151",44,"blue-collar","divorced","basic.4y","no","no","no","telephone","jul","wed",71,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"no",2010
"40152",23,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","thu",268,5,999,1,"failure",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40153",27,"blue-collar","single","high.school","no","yes","no","cellular","jul","thu",185,5,999,2,"failure",-1.7,94.215,-40.3,0.846,4991.6,"no",2010
"40154",52,"technician","married","basic.6y","no","yes","no","cellular","jul","thu",219,1,3,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40155",50,"management","married","university.degree","no","yes","no","cellular","jul","thu",367,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40156",37,"services","married","high.school","no","no","no","cellular","jul","thu",346,1,6,2,"success",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40157",28,"services","single","high.school","no","yes","no","cellular","jul","thu",957,1,6,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40158",32,"services","single","unknown","no","no","yes","cellular","jul","thu",415,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40159",30,"admin.","single","university.degree","no","no","no","cellular","jul","thu",252,1,6,2,"success",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40160",28,"self-employed","single","university.degree","no","no","no","cellular","jul","thu",178,1,999,2,"failure",-1.7,94.215,-40.3,0.846,4991.6,"no",2010
"40161",32,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",250,2,6,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"no",2010
"40162",20,"student","single","basic.9y","no","yes","no","cellular","jul","thu",361,3,6,3,"success",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40163",80,"retired","married","basic.4y","no","no","no","telephone","jul","thu",552,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40164",70,"retired","divorced","basic.4y","no","no","no","cellular","jul","thu",390,2,6,2,"success",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40165",35,"admin.","married","university.degree","no","no","no","cellular","jul","thu",951,2,6,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40166",23,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",250,4,999,1,"failure",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40167",32,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",210,2,15,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"no",2010
"40168",28,"self-employed","single","university.degree","no","yes","no","cellular","jul","thu",198,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40169",47,"admin.","single","basic.9y","no","yes","yes","cellular","jul","thu",392,2,6,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"yes",2010
"40170",38,"technician","married","professional.course","no","no","no","cellular","jul","thu",561,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.846,4991.6,"no",2010
"40171",54,"retired","single","basic.4y","no","yes","no","cellular","jul","thu",392,4,999,0,"nonexistent",-1.7,94.215,-40.3,0.846,4991.6,"no",2010
"40172",63,"retired","married","basic.4y","no","yes","no","cellular","jul","thu",261,1,6,1,"success",-1.7,94.215,-40.3,0.846,4991.6,"no",2010
"40173",31,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",815,2,13,2,"success",-1.7,94.215,-40.3,0.861,4991.6,"yes",2010
"40174",26,"technician","single","university.degree","no","no","no","cellular","jul","fri",129,2,6,1,"success",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40175",32,"admin.","single","university.degree","no","no","no","cellular","jul","fri",184,1,9,3,"failure",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40176",44,"admin.","married","unknown","no","no","no","cellular","jul","fri",745,1,999,1,"failure",-1.7,94.215,-40.3,0.861,4991.6,"yes",2010
"40177",31,"admin.","married","high.school","no","no","no","cellular","jul","fri",136,8,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40178",60,"admin.","married","university.degree","no","no","no","cellular","jul","fri",316,1,6,2,"success",-1.7,94.215,-40.3,0.861,4991.6,"yes",2010
"40179",51,"admin.","married","university.degree","no","no","yes","cellular","jul","fri",486,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"yes",2010
"40180",31,"admin.","married","high.school","no","yes","yes","cellular","jul","fri",44,4,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40181",43,"technician","divorced","unknown","no","no","no","cellular","jul","fri",377,1,999,1,"failure",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40182",31,"admin.","married","university.degree","no","no","no","cellular","jul","fri",106,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40183",27,"admin.","single","high.school","no","yes","no","telephone","jul","fri",7,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40184",29,"admin.","single","high.school","no","yes","no","cellular","jul","fri",268,2,6,1,"success",-1.7,94.215,-40.3,0.861,4991.6,"yes",2010
"40185",26,"technician","single","university.degree","no","yes","no","cellular","jul","fri",806,3,6,2,"success",-1.7,94.215,-40.3,0.861,4991.6,"yes",2010
"40186",32,"management","single","university.degree","no","no","no","cellular","jul","fri",237,2,999,1,"failure",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40187",51,"admin.","married","university.degree","no","no","yes","cellular","jul","fri",73,4,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40188",44,"admin.","single","high.school","no","no","yes","telephone","jul","fri",12,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40189",59,"technician","married","professional.course","no","yes","no","cellular","jul","fri",457,2,15,1,"success",-1.7,94.215,-40.3,0.861,4991.6,"yes",2010
"40190",21,"housemaid","single","high.school","no","no","no","cellular","jul","fri",222,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40191",54,"admin.","married","university.degree","no","no","yes","cellular","jul","fri",84,5,999,2,"failure",-1.7,94.215,-40.3,0.861,4991.6,"no",2010
"40192",22,"admin.","single","university.degree","no","yes","no","telephone","jul","mon",484,1,999,2,"failure",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40193",56,"technician","married","professional.course","no","yes","no","cellular","jul","mon",207,2,13,1,"success",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40194",49,"technician","divorced","professional.course","no","yes","no","cellular","jul","mon",253,3,15,1,"success",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40195",78,"retired","married","basic.4y","no","no","no","cellular","jul","mon",1148,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40196",72,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",128,2,999,1,"failure",-1.7,94.215,-40.3,0.87,4991.6,"no",2010
"40197",72,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",268,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40198",78,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",173,2,999,1,"failure",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40199",56,"technician","married","professional.course","no","no","no","cellular","jul","mon",230,2,999,1,"failure",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40200",56,"unemployed","divorced","basic.4y","no","yes","no","cellular","jul","mon",187,6,999,0,"nonexistent",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40201",66,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",568,7,999,0,"nonexistent",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40202",78,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",212,1,13,2,"success",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40203",29,"admin.","married","university.degree","no","yes","no","cellular","jul","mon",173,3,999,0,"nonexistent",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40204",30,"technician","married","university.degree","no","yes","yes","cellular","jul","mon",204,4,999,0,"nonexistent",-1.7,94.215,-40.3,0.87,4991.6,"yes",2010
"40205",28,"technician","single","university.degree","no","no","no","cellular","jul","tue",146,3,6,2,"success",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40206",28,"services","single","high.school","no","yes","no","cellular","jul","tue",192,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40207",66,"housemaid","married","basic.4y","no","no","yes","cellular","jul","tue",296,1,999,1,"failure",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40208",29,"technician","single","professional.course","no","no","yes","cellular","jul","tue",178,2,15,2,"failure",-1.7,94.215,-40.3,0.876,4991.6,"yes",2010
"40209",54,"unknown","married","basic.9y","no","yes","no","cellular","jul","tue",174,2,13,2,"success",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40210",28,"technician","single","university.degree","no","yes","no","cellular","jul","tue",175,5,999,0,"nonexistent",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40211",23,"student","single","unknown","no","no","no","cellular","jul","tue",165,2,16,1,"success",-1.7,94.215,-40.3,0.876,4991.6,"yes",2010
"40212",35,"blue-collar","married","high.school","no","yes","no","telephone","jul","tue",7,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40213",62,"retired","married","high.school","no","no","no","cellular","jul","tue",355,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.876,4991.6,"yes",2010
"40214",23,"unemployed","single","high.school","no","no","no","telephone","jul","tue",7,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40215",38,"admin.","married","high.school","no","no","no","telephone","jul","tue",5,1,999,1,"failure",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40216",48,"technician","married","professional.course","no","no","no","cellular","jul","tue",288,1,999,1,"failure",-1.7,94.215,-40.3,0.876,4991.6,"no",2010
"40217",66,"housemaid","married","basic.4y","no","no","no","telephone","jul","tue",1008,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.876,4991.6,"yes",2010
"40218",23,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",104,1,999,2,"failure",-1.7,94.215,-40.3,0.881,4991.6,"no",2010
"40219",82,"housemaid","divorced","basic.4y","no","no","no","cellular","jul","wed",316,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.881,4991.6,"yes",2010
"40220",72,"retired","married","basic.6y","no","no","no","cellular","jul","wed",338,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.881,4991.6,"no",2010
"40221",72,"retired","married","basic.6y","no","yes","no","cellular","jul","wed",143,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.881,4991.6,"yes",2010
"40222",37,"unemployed","single","university.degree","no","yes","yes","cellular","jul","wed",314,1,5,2,"success",-1.7,94.215,-40.3,0.881,4991.6,"yes",2010
"40223",21,"student","single","basic.9y","no","no","no","telephone","jul","thu",5,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"no",2010
"40224",24,"technician","single","professional.course","no","yes","no","cellular","jul","thu",355,2,3,1,"success",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40225",71,"retired","married","professional.course","no","yes","no","cellular","jul","thu",115,3,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"no",2010
"40226",52,"admin.","married","university.degree","no","yes","yes","cellular","jul","thu",942,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40227",24,"services","single","high.school","no","yes","no","cellular","jul","thu",355,1,11,2,"success",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40228",43,"technician","married","professional.course","no","yes","no","cellular","jul","thu",1193,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40229",64,"admin.","married","high.school","no","no","no","cellular","jul","thu",368,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40230",45,"management","married","university.degree","no","yes","no","cellular","jul","thu",138,2,6,2,"success",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40231",40,"management","married","university.degree","no","yes","no","cellular","jul","thu",321,4,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40232",30,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",248,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40233",34,"technician","single","basic.9y","no","no","no","telephone","jul","thu",23,1,999,1,"failure",-1.7,94.215,-40.3,0.884,4991.6,"no",2010
"40234",29,"self-employed","single","university.degree","no","no","no","telephone","jul","thu",24,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"no",2010
"40235",60,"admin.","married","basic.9y","no","no","no","cellular","jul","thu",174,2,25,2,"failure",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40236",24,"services","single","high.school","no","yes","no","cellular","jul","thu",860,2,9,2,"failure",-1.7,94.215,-40.3,0.884,4991.6,"yes",2010
"40237",56,"services","married","high.school","no","yes","no","cellular","jul","thu",427,2,999,1,"failure",-1.7,94.215,-40.3,0.884,4991.6,"no",2010
"40238",45,"management","married","university.degree","no","no","yes","telephone","jul","thu",171,2,999,1,"failure",-1.7,94.215,-40.3,0.884,4991.6,"no",2010
"40239",31,"student","single","university.degree","no","no","no","cellular","jul","fri",608,3,6,2,"success",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40240",59,"management","married","basic.4y","no","yes","no","cellular","jul","fri",351,3,999,0,"nonexistent",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40241",42,"unknown","single","university.degree","no","no","no","cellular","jul","fri",366,6,999,0,"nonexistent",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40242",31,"student","single","university.degree","no","yes","yes","cellular","jul","fri",350,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40243",32,"technician","single","university.degree","no","no","no","cellular","jul","fri",125,1,3,2,"success",-1.7,94.215,-40.3,0.885,4991.6,"no",2010
"40244",24,"technician","married","professional.course","no","no","no","cellular","jul","fri",192,4,26,1,"success",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40245",42,"unknown","single","university.degree","no","yes","no","cellular","jul","fri",513,1,999,2,"failure",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40246",26,"admin.","single","high.school","no","yes","no","cellular","jul","fri",251,1,999,1,"failure",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40247",26,"admin.","single","university.degree","no","no","no","cellular","jul","fri",196,1,9,3,"failure",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40248",63,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",396,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.885,4991.6,"yes",2010
"40249",29,"admin.","single","university.degree","no","yes","no","cellular","jul","mon",110,2,999,1,"failure",-1.7,94.215,-40.3,0.889,4991.6,"no",2010
"40250",35,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","mon",275,1,6,2,"success",-1.7,94.215,-40.3,0.889,4991.6,"yes",2010
"40251",51,"technician","married","high.school","no","no","no","cellular","jul","mon",284,1,6,3,"success",-1.7,94.215,-40.3,0.889,4991.6,"yes",2010
"40252",65,"management","married","university.degree","no","yes","no","cellular","jul","mon",183,1,999,2,"failure",-1.7,94.215,-40.3,0.889,4991.6,"yes",2010
"40253",29,"admin.","married","university.degree","no","no","no","telephone","jul","mon",7,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.889,4991.6,"no",2010
"40254",31,"admin.","married","university.degree","no","no","no","telephone","jul","mon",7,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.889,4991.6,"no",2010
"40255",52,"technician","single","professional.course","no","no","no","telephone","jul","mon",84,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.889,4991.6,"no",2010
